session_id,target
1,1.848001938667409e-05
2,8.136614154137485e-07
3,9.724581308098514e-05
4,8.825362026247987e-07
5,0.00011447684378411256
6,3.784868498734441e-05
7,2.3864087666384646e-06
8,7.856087601372504e-05
9,1.5513408741842632e-07
10,0.0005314144477206259
11,0.0011589654096537097
12,3.6134806308874153e-06
13,1.6968990639434582e-06
14,0.0008194348026450187
15,0.0007194812823988557
16,6.396135624445342e-05
17,0.007846795402287773
18,2.9123272279101363e-06
19,0.0007065879276429648
20,6.356408642868321e-07
21,0.025784342067666065
22,1.343795189577238e-06
23,1.9380812536345174e-05
24,1.4249830454797513e-05
25,6.660034027306667e-05
26,2.4315202328631236e-05
27,1.078976468879913e-05
28,4.5966068870641835e-05
29,0.00010467299338026547
30,0.00925666714691543
31,0.012460421681098972
32,0.013830665393359273
33,2.9525757260914695e-06
34,0.0004414196612651812
35,0.00013033436194071908
36,1.7729319073353853e-06
37,4.4555868926570886e-08
38,1.8927271256473192e-05
39,0.0031633233674774556
40,1.0483066794436801e-07
41,0.029816384864871655
42,0.00012635396084331594
43,0.00040816393452130747
44,1.6508347941885868e-07
45,0.15725618143795966
46,0.007505895691266846
47,1.7899686824185693e-05
48,3.0958548054039108e-06
49,0.0013413358504634333
50,6.701400443114082e-05
51,6.567024014045493e-07
52,2.2847461170256188e-05
53,0.00015725715278331123
54,9.3870423039236e-06
55,0.007660069008771137
56,1.6954055642247561e-06
57,1.9050948188449399e-07
58,1.912398307953189e-07
59,4.6719742736247246e-06
60,2.084399615550235e-08
61,0.00013243404576202068
62,1.7046544554771112e-06
63,2.7135550611337374e-07
64,0.004377490986380222
65,3.6786601721231865e-05
66,3.2930921366476517e-06
67,4.71870522904919e-05
68,0.004501636013017356
69,5.4650536344011596e-05
70,3.5585284821660195e-07
71,0.01439053065467601
72,0.00013005491584688016
73,0.0006770645466216733
74,1.3588073087757867e-05
75,1.222509601074282e-06
76,9.745470920746702e-06
77,0.0001928875349682872
78,0.00046467002756180796
79,4.81467733450993e-07
80,3.608505033764188e-08
81,4.952597045540988e-06
82,5.384742959954374e-07
83,4.163936460744094e-07
84,0.6679624393175337
85,0.0007252251928039218
86,2.487633375779003e-05
87,0.0005430834403231087
88,2.6082888184288375e-06
89,4.4010573977857065e-05
90,0.02909413189059347
91,1.976535003766018e-06
92,6.361430726617323e-07
93,0.14245889844363696
94,1.7891644577471653e-06
95,9.047178084815381e-06
96,1.0923609400130397e-06
97,0.11373193671035035
98,2.6744904337306486e-05
99,1.0891957293376214e-08
100,0.0018436110701231575
101,5.920114910236387e-07
102,7.773216333074059e-06
103,4.017187281755722e-06
104,0.0005890256418970804
105,0.000620170385322919
106,2.8522524703825933e-05
107,5.185475954291182e-06
108,0.001327335993018391
109,2.937449840832406e-06
110,1.3398464311849816e-07
111,7.724873875971713e-06
112,2.3751539048693035e-05
113,0.00010183848337570605
114,6.819754217478464e-07
115,2.6037128649066383e-08
116,5.451611762647876e-08
117,1.653753508180783e-05
118,8.17085540242619e-05
119,4.462195450599621e-06
120,0.0011728932152640392
121,1.1812878776380345e-06
122,3.634031874939956e-05
123,6.499614895056843e-05
124,0.00043175009387373285
125,0.02061903718973225
126,1.4301229364371448e-07
127,2.1352737415325723e-07
128,5.676950033535799e-06
129,1.5355147214185223e-06
130,0.0004928079902365247
131,4.2227333879640346e-05
132,0.0007920959274209844
133,0.010935519308187489
134,0.0003284308716934948
135,3.648156877088581e-06
136,0.000876584024877136
137,8.884821034248709e-06
138,0.0023551894437690473
139,3.210463028704606e-05
140,6.727035479636189e-07
141,6.606249090730497e-07
142,3.252882268496014e-05
143,9.53591517280835e-05
144,0.0028959555538558652
145,1.993964771588079e-06
146,7.74691349795355e-05
147,9.086289816283826e-06
148,0.0035822395576001775
149,5.793412671625397e-06
150,0.004113726705341481
151,1.6388026307051573e-08
152,0.012819730161707846
153,5.678334551531418e-07
154,0.00011291091897778992
155,0.0012015784330077256
156,3.344919936351844e-05
157,5.639320643215735e-06
158,0.0060859747325304895
159,3.5958627136889253e-06
160,4.338944815260295e-06
161,0.0034184899046886203
162,4.7342641806322384e-05
163,0.0005266570791035635
164,3.8512611363495946e-06
165,2.11133824201486e-07
166,0.00011055313161259289
167,0.009873033183134632
168,5.792772996012477e-06
169,8.836645441432273e-06
170,0.0003875867842163381
171,5.024280185468117e-07
172,0.0029383270957880677
173,0.0007796392705311178
174,6.876073983293595e-06
175,0.613801069999208
176,0.018578142007800603
177,0.0027138541741030813
178,0.00020666660843617426
179,3.0623308585582987e-06
180,3.1656799929477566e-05
181,2.5761941717530124e-05
182,1.775992141386527e-05
183,7.709260027406503e-07
184,5.406299870341995e-07
185,0.0029626619390063836
186,3.740605096461003e-05
187,7.681314159275507e-08
188,1.1326941421989266e-06
189,9.544657912815058e-05
190,0.020491891309287222
191,1.2070201219698988e-06
192,9.410029636289885e-06
193,0.004469427797399871
194,2.1097485144098144e-05
195,5.969383676424875e-06
196,3.284689478377329e-05
197,0.0005789412562124306
198,0.007468124788731036
199,4.878701872277693e-05
200,3.1002569439430754e-05
201,1.5539116852085403e-05
202,0.0056205954516956496
203,1.4832920906027732e-06
204,0.0005580936196676693
205,0.0004633385058981516
206,5.548386409518521e-07
207,0.00018918664081028324
208,0.0007319605519117466
209,2.438032593182129e-07
210,4.824258473677045e-05
211,0.0007041529897217198
212,0.004163362733378537
213,1.1725348907358952e-07
214,0.025689093958812897
215,0.0033328971668856594
216,5.4237424284879206e-05
217,0.001533496767317413
218,0.0005051643109226039
219,0.0007278252455937972
220,0.0006116735988046951
221,2.98960381539944e-06
222,1.9996198031770147e-07
223,0.00800735547780702
224,0.00032652292604766026
225,0.035717923253758006
226,0.018360593588291996
227,0.009562534941098474
228,3.3746838049887463e-07
229,1.6258416194140679e-06
230,0.009923221191674754
231,6.098270501502118e-05
232,2.2117003061300115e-06
233,8.629903659301191e-06
234,0.009312224628731616
235,2.3360302534962217e-05
236,0.00018983381896674109
237,9.202484481231845e-05
238,2.3864087666384646e-06
239,0.0031633233674774556
240,9.028473416945419e-06
241,2.9720922287477008e-05
242,1.4807223628362217e-06
243,1.645876159403342e-07
244,1.7145050998755606e-06
245,4.520153171999478e-05
246,1.3374295630456761e-05
247,0.01114653318107732
248,0.0013967348250893377
249,1.727168786653176e-07
250,0.0005555168298542149
251,0.0004627292466318763
252,3.7970736296435028e-06
253,1.6156670090033484e-06
254,4.3345106480986306e-05
255,8.4105630155296e-06
256,1.4984044597039274e-08
257,1.7153934097361716e-05
258,0.0006803593655234786
259,0.0006802043642670235
260,1.3790714557011224e-06
261,3.9876491387769426e-06
262,0.0001770945526238144
263,2.7179919463751804e-06
264,0.00033120342911829295
265,0.00013963932657723598
266,2.633747798803599e-06
267,5.21908641827844e-07
268,3.820007881726971e-05
269,0.00046572182659053896
270,0.007906123885812012
271,0.00010869664466501415
272,2.0804927215334787e-06
273,9.450981613644106e-06
274,0.0022493419128504946
275,0.005332322698271287
276,6.215912584472061e-06
277,1.4899952420064592e-05
278,0.0017554732486802782
279,2.011834879189108e-06
280,2.285227278097446e-05
281,0.0006134942591228884
282,0.00023043350329266356
283,0.00027917511891375823
284,0.00028316817608847896
285,9.62661441611258e-06
286,2.0890895407828886e-06
287,0.0004896379145556833
288,7.161194641331512e-08
289,0.003237467101766605
290,4.029796845435555e-06
291,2.0596674614266455e-05
292,1.57028523876502e-06
293,3.6978966331389923e-06
294,5.433169707457014e-06
295,5.485372146673938e-05
296,1.3393617532055654e-07
297,2.642727574680254e-07
298,0.00010147750535396852
299,7.154604972750521e-06
300,7.427908025037129e-05
301,4.778018978145201e-07
302,6.508689195570941e-05
303,0.0015939466054469102
304,0.0024495666296023995
305,0.02117220113120971
306,7.671399035471807e-08
307,0.0007559361295604976
308,1.9307855186860895e-05
309,0.0008172649150732563
310,3.3317542325512264e-05
311,0.00026830914926677103
312,5.352576494605414e-05
313,0.000743059535527977
314,1.881983181177336e-07
315,0.003615538371156222
316,2.268052605707129e-05
317,2.800891979170679e-05
318,8.401239981943369e-08
319,3.050655652409492e-05
320,0.00036416230990560824
321,0.01373827355477176
322,9.62026622466274e-06
323,7.273014156938505e-06
324,0.0006129182981812332
325,0.008022364703283038
326,0.001896391805180254
327,0.00011517365725492476
328,0.0008483761091498108
329,4.338944815260295e-06
330,2.241073233326047e-05
331,0.0008745768102933772
332,1.3110726277447522e-06
333,0.8732588139928932
334,1.0410709848435142e-05
335,1.9240777049621915e-05
336,6.446974936950274e-05
337,0.008507478967329611
338,0.0021066774873461204
339,1.2088060045662728e-06
340,0.0003298887220439207
341,3.403774560529007e-05
342,2.5658112339372987e-05
343,0.00026713151558390623
344,0.00014668497847233054
345,0.0023946104152174643
346,4.181252212359712e-05
347,0.6733461976524849
348,6.544753835808091e-07
349,0.0002815943693340286
350,0.052208541488207555
351,1.2730653934395664e-05
352,7.950114371155545e-06
353,0.0008749095640985748
354,0.00042322596741679977
355,0.006613937675338703
356,1.0538670561713722e-07
357,8.307514876800549e-08
358,8.726853127530676e-07
359,7.594073431083494e-05
360,5.503852150233512e-05
361,0.0018991774693411668
362,0.0006829529851133565
363,1.0611551868104765e-05
364,1.5432351353480113e-06
365,4.9821140834283856e-08
366,9.877812314467841e-07
367,1.5978445036975815e-06
368,5.757389835485466e-06
369,1.979091860574206e-05
370,0.00010272761698446606
